Tradenumber,date,time,price,volume,aggressorside,buyer,seller
44200,2021-01-23,21:59:58,9950.0000,1,ask,,
44201,2021-01-23,21:59:59,9950.0000,1,ask,,
44204,2021-01-23,22:00:07,9950.0000,1,ask,,
44205,2021-01-23,22:00:07,9950.0000,1,ask,,
44206,2021-01-23,22:00:08,102.1000,1,bid,,
44208,2021-01-23,22:00:13,101.9000,1,bid,,
44215,2021-01-23,22:00:28,102.0000,1,bid,,
44216,2021-01-23,22:00:28,102.0000,1,bid,,
44217,2021-01-23,22:00:28,102.0000,1,bid,,
44218,2021-01-23,22:00:28,102.0000,1,bid,,
44219,2021-01-23,22:00:28,102.0000,1,bid,,
44220,2021-01-23,22:00:28,102.0000,1,bid,,
44221,2021-01-23,22:00:28,102.0000,1,bid,,
44222,2021-01-23,22:00:28,102.0000,1,bid,,
44223,2021-01-23,22:00:28,102.0000,1,bid,,
44224,2021-01-23,22:00:28,102.0000,1,bid,,
44225,2021-01-23,22:00:28,102.0000,1,bid,,
44226,2021-01-23,22:00:28,102.0000,1,bid,,
44227,2021-01-23,22:00:28,102.0000,1,bid,,
44228,2021-01-23,22:00:28,102.0000,1,bid,,
44229,2021-01-23,22:00:28,102.0000,1,bid,,
44230,2021-01-23,22:00:28,102.0000,1,bid,,
44231,2021-01-23,22:00:28,102.0000,1,bid,,
44232,2021-01-23,22:00:28,102.0000,1,bid,,
44233,2021-01-23,22:00:28,102.0000,1,bid,,
44234,2021-01-23,22:00:28,102.0000,1,bid,,
44235,2021-01-23,22:00:28,102.0000,1,bid,,
44236,2021-01-23,22:00:28,102.0000,1,bid,,
44237,2021-01-23,22:00:28,102.0000,1,bid,,
44238,2021-01-23,22:00:28,102.0000,1,bid,,
44239,2021-01-23,22:00:28,102.0000,1,bid,,
44254,2021-01-23,22:00:54,101.9000,11,ask,,
44279,2021-01-23,22:00:54,101.9000,1,ask,,
44281,2021-01-23,22:00:55,101.9000,20,ask,,
44284,2021-01-23,22:00:55,101.7000,1,ask,,
44288,2021-01-23,22:00:55,101.8000,20,ask,,
44291,2021-01-23,22:00:55,101.8000,1,ask,,
44294,2021-01-23,22:00:56,101.8000,1,ask,,
44298,2021-01-23,22:00:56,101.7000,1,ask,,
44300,2021-01-23,22:00:56,101.9000,1,bid,,
44305,2021-01-23,22:00:57,101.7000,20,ask,,
44306,2021-01-23,22:00:57,101.8000,100,ask,,
44307,2021-01-23,22:00:57,101.8000,100,ask,,
44308,2021-01-23,22:00:58,101.7000,1,ask,,
44310,2021-01-23,22:01:00,101.8000,20,ask,,
44312,2021-01-23,22:01:01,101.9000,1,ask,,
44314,2021-01-23,22:01:04,101.9000,20,ask,,
44315,2021-01-23,22:01:05,102.1000,1,bid,,
44316,2021-01-23,22:01:05,102.1000,1,bid,,
44317,2021-01-23,22:01:05,102.1000,1,bid,,
44318,2021-01-23,22:01:05,102.1000,1,bid,,
44319,2021-01-23,22:01:05,102.1000,1,bid,,
44320,2021-01-23,22:01:05,102.1000,1,bid,,
44321,2021-01-23,22:01:05,102.1000,1,bid,,
44322,2021-01-23,22:01:05,102.1000,1,bid,,
44323,2021-01-23,22:01:05,102.1000,1,bid,,
44324,2021-01-23,22:01:05,102.1000,1,bid,,
44325,2021-01-23,22:01:05,102.1000,1,bid,,
44326,2021-01-23,22:01:05,102.1000,1,bid,,
44327,2021-01-23,22:01:05,102.1000,1,bid,,
44328,2021-01-23,22:01:05,102.1000,1,bid,,
44329,2021-01-23,22:01:05,102.1000,1,bid,,
44330,2021-01-23,22:01:05,102.1000,1,bid,,
44331,2021-01-23,22:01:05,102.1000,1,bid,,
44332,2021-01-23,22:01:05,102.1000,1,bid,,
44333,2021-01-23,22:01:05,102.1000,1,bid,,
44334,2021-01-23,22:01:05,102.1000,1,bid,,
44335,2021-01-23,22:01:05,102.1000,1,bid,,
44336,2021-01-23,22:01:05,102.1000,1,bid,,
44337,2021-01-23,22:01:05,102.1000,1,bid,,
44338,2021-01-23,22:01:05,102.1000,1,bid,,
44339,2021-01-23,22:01:05,102.1000,1,bid,,
44340,2021-01-23,22:01:05,102.1000,1,bid,,
44341,2021-01-23,22:01:05,102.1000,1,bid,,
44342,2021-01-23,22:01:05,102.1000,1,bid,,
44343,2021-01-23,22:01:05,102.1000,1,bid,,
44344,2021-01-23,22:01:05,102.1000,1,bid,,
44345,2021-01-23,22:01:05,102.1000,1,bid,,
44346,2021-01-23,22:01:05,102.1000,1,bid,,
44347,2021-01-23,22:01:05,102.1000,1,bid,,
44348,2021-01-23,22:01:05,102.1000,1,bid,,
44349,2021-01-23,22:01:05,102.1000,1,bid,,
44350,2021-01-23,22:01:05,102.1000,1,bid,,
44351,2021-01-23,22:01:05,102.1000,1,bid,,
44352,2021-01-23,22:01:05,102.1000,1,bid,,
44353,2021-01-23,22:01:05,102.1000,1,bid,,
44354,2021-01-23,22:01:05,102.1000,1,bid,,
44355,2021-01-23,22:01:05,102.1000,1,bid,,
44356,2021-01-23,22:01:05,102.1000,1,bid,,
44357,2021-01-23,22:01:05,102.1000,1,bid,,
44358,2021-01-23,22:01:05,102.1000,1,bid,,
44359,2021-01-23,22:01:05,102.1000,1,bid,,
44360,2021-01-23,22:01:05,102.1000,1,bid,,
44361,2021-01-23,22:01:05,102.1000,1,bid,,
44362,2021-01-23,22:01:05,102.1000,1,bid,,
44363,2021-01-23,22:01:05,102.1000,1,bid,,
44365,2021-01-23,22:01:06,102.2000,20,ask,,
44367,2021-01-23,22:01:06,102.2000,20,ask,,
44369,2021-01-23,22:01:06,102.2000,20,ask,,
44372,2021-01-23,22:01:06,102.2000,1,ask,,
44374,2021-01-23,22:01:07,102.2000,10,ask,,
44376,2021-01-23,22:01:08,102.2000,20,ask,,
44378,2021-01-23,22:01:12,102.3000,1,ask,,
44380,2021-01-23,22:01:13,102.4000,20,ask,,
44382,2021-01-23,22:01:13,102.5000,20,ask,,
44386,2021-01-23,22:01:13,102.5000,1,ask,,
44388,2021-01-23,22:01:14,102.5000,20,ask,,
44393,2021-01-23,22:01:17,102.4000,20,ask,,
44394,2021-01-23,22:01:19,102.6000,1,bid,,
44395,2021-01-23,22:01:19,102.6000,1,bid,,
44396,2021-01-23,22:01:19,102.6000,1,bid,,
44397,2021-01-23,22:01:19,102.6000,1,bid,,
44398,2021-01-23,22:01:19,102.6000,1,bid,,
44400,2021-01-23,22:01:19,102.8000,1,ask,,
44402,2021-01-23,22:01:21,102.6000,20,ask,,
44404,2021-01-23,22:01:22,102.8000,20,ask,,
44407,2021-01-23,22:01:23,102.8000,1,ask,,
44410,2021-01-23,22:01:23,102.8000,20,ask,,
44417,2021-01-23,22:01:25,102.8000,20,ask,,
44419,2021-01-23,22:01:28,102.6000,1,ask,,
44430,2021-01-23,22:02:10,102.3000,20,ask,,
44433,2021-01-23,22:02:28,102.4000,40,ask,,
44435,2021-01-23,22:02:33,102.5000,20,ask,,
44438,2021-01-23,22:02:39,102.7000,60,ask,,
44442,2021-01-23,22:02:42,102.8000,1,bid,,
