Trade number, Timestamp, price, volume, aggressor side, buyer, seller
48048,2021-01-23 22:35:28,91.7000,15,bid,,
48049,2021-01-23 22:35:34,91.7000,10,bid,,
48050,2021-01-23 22:35:34,91.7000,10,ask,,
48051,2021-01-23 22:35:34,91.7000,1,ask,,
48052,2021-01-23 22:35:35,91.7000,1,ask,,
48053,2021-01-23 22:35:36,91.8000,1,ask,,
48054,2021-01-23 22:35:36,91.8000,20,ask,,
48055,2021-01-23 22:35:37,91.8000,1,ask,,
48056,2021-01-23 22:35:38,91.8000,1,ask,,
48057,2021-01-23 22:35:38,92.0000,40,bid,,
48058,2021-01-23 22:35:38,92.1000,40,ask,,
48059,2021-01-23 22:35:39,92.1000,4,ask,,
48060,2021-01-23 22:35:40,92.2000,5,ask,,
48061,2021-01-23 22:35:40,92.2000,20,ask,,
48062,2021-01-23 22:35:40,92.2000,20,ask,,
48063,2021-01-23 22:35:40,92.2000,20,bid,,
48064,2021-01-23 22:35:40,92.2000,20,ask,,
48065,2021-01-23 22:35:41,92.2000,5,ask,,
48066,2021-01-23 22:35:42,92.3000,6,ask,,
48067,2021-01-23 22:35:43,92.2000,5,ask,,
48068,2021-01-23 22:35:44,92.2000,5,ask,,
48069,2021-01-23 22:35:44,92.4000,20,ask,,
48070,2021-01-23 22:35:45,92.4000,7,ask,,
48071,2021-01-23 22:35:46,92.5000,40,bid,,
48072,2021-01-23 22:35:46,92.5000,40,ask,,
48073,2021-01-23 22:35:46,92.5000,8,ask,,
48074,2021-01-23 22:35:47,92.5000,8,ask,,
48075,2021-01-23 22:35:48,92.7000,11,ask,,
48076,2021-01-23 22:35:48,92.7000,20,ask,,
48077,2021-01-23 22:35:49,92.8000,11,ask,,
48078,2021-01-23 22:35:50,92.8000,11,ask,,
48079,2021-01-23 22:35:51,92.7000,9,ask,,
48080,2021-01-23 22:35:52,92.8000,10,ask,,
48081,2021-01-23 22:35:54,92.7000,9,ask,,
48082,2021-01-23 22:35:55,92.6000,8,ask,,
48083,2021-01-23 22:35:56,92.6000,8,ask,,
48084,2021-01-23 22:35:57,92.6000,8,ask,,
48085,2021-01-23 22:35:58,92.5000,7,ask,,
48086,2021-01-23 22:35:59,92.6000,8,ask,,
48087,2021-01-23 22:36:00,92.6000,8,ask,,
48088,2021-01-23 22:36:01,92.5000,7,ask,,
48089,2021-01-23 22:36:02,92.7000,9,ask,,
48090,2021-01-23 22:36:04,92.7000,9,ask,,
48091,2021-01-23 22:36:05,92.7000,8,ask,,
48092,2021-01-23 22:36:05,93.0000,20,bid,,
48093,2021-01-23 22:36:06,92.2000,3,ask,,
48094,2021-01-23 22:36:07,92.2000,3,ask,,
48095,2021-01-23 22:36:08,92.3000,4,ask,,
48096,2021-01-23 22:36:09,92.6000,7,ask,,
48097,2021-01-23 22:36:10,92.6000,7,ask,,
48098,2021-01-23 22:36:11,92.6000,7,ask,,
48099,2021-01-23 22:36:12,92.6000,7,ask,,
48100,2021-01-23 22:36:14,92.7000,8,ask,,
48101,2021-01-23 22:36:15,92.7000,8,ask,,
48102,2021-01-23 22:36:16,92.8000,8,ask,,
48103,2021-01-23 22:36:17,92.8000,10,ask,,
48104,2021-01-23 22:36:17,92.9000,20,bid,,
48105,2021-01-23 22:36:17,92.9000,20,bid,,
48106,2021-01-23 22:36:17,93.1000,20,ask,,
48107,2021-01-23 22:36:18,93.1000,13,ask,,
48108,2021-01-23 22:36:19,93.2000,40,bid,,
48109,2021-01-23 22:36:19,93.2000,40,ask,,
48110,2021-01-23 22:36:19,93.2000,10,ask,,
48111,2021-01-23 22:36:20,93.2000,10,ask,,
48112,2021-01-23 22:36:21,92.9000,7,ask,,
48113,2021-01-23 22:36:21,93.2000,20,ask,,
48114,2021-01-23 22:36:22,92.9000,7,ask,,
48115,2021-01-23 22:36:23,92.9000,7,ask,,
48116,2021-01-23 22:36:24,92.8000,6,ask,,
48117,2021-01-23 22:36:25,93.0000,8,ask,,
48118,2021-01-23 22:36:26,93.0000,8,ask,,
48119,2021-01-23 22:36:27,93.0000,8,ask,,
48120,2021-01-23 22:36:34,93.2000,20,ask,,
48121,2021-01-23 22:36:34,93.2000,180,ask,,
48122,2021-01-23 22:36:34,93.2000,21,ask,,
48123,2021-01-23 22:36:34,93.0000,200,bid,,
48124,2021-01-23 22:36:34,92.4000,200,ask,,
48125,2021-01-23 22:36:35,93.1000,201,ask,,
48126,2021-01-23 22:36:35,93.1000,40,ask,,
48127,2021-01-23 22:36:35,93.0000,40,bid,,
48128,2021-01-23 22:36:35,93.0000,21,bid,,
48129,2021-01-23 22:36:36,92.3000,1,ask,,
48130,2021-01-23 22:36:37,92.9000,20,ask,,
48131,2021-01-23 22:36:37,92.9000,40,ask,,
48132,2021-01-23 22:36:37,92.8000,40,ask,,
48133,2021-01-23 22:36:37,92.8000,60,bid,,
48134,2021-01-23 22:36:37,92.8000,80,bid,,
48135,2021-01-23 22:36:37,92.8000,80,ask,,
48136,2021-01-23 22:36:37,92.1000,80,ask,,
48137,2021-01-23 22:36:38,92.8000,4,ask,,
48138,2021-01-23 22:36:38,92.8000,16,ask,,
48139,2021-01-23 22:36:38,92.8000,40,ask,,
48140,2021-01-23 22:36:38,92.6000,4,bid,,
48141,2021-01-23 22:36:38,92.6000,56,bid,,
48142,2021-01-23 22:36:41,92.6000,10,ask,,
48143,2021-01-23 22:36:44,92.5000,40,ask,,
48144,2021-01-23 22:36:44,92.5000,40,ask,,
48145,2021-01-23 22:36:44,92.4000,80,bid,,
48146,2021-01-23 22:36:50,92.4000,30,bid,,
48147,2021-01-23 22:36:50,92.3000,40,ask,,
48148,2021-01-23 22:36:50,92.3000,20,ask,,
48149,2021-01-23 22:36:50,92.1000,60,bid,,
48150,2021-01-23 22:36:50,92.1000,60,bid,,
48151,2021-01-23 22:36:54,92.1000,20,bid,,
48152,2021-01-23 22:36:54,92.1000,20,bid,,
48153,2021-01-23 22:36:54,92.2000,20,bid,,
48154,2021-01-23 22:36:55,91.9000,20,bid,,
48155,2021-01-23 22:36:58,91.7000,1,bid,,
48156,2021-01-23 22:36:58,91.6000,5,bid,,
48157,2021-01-23 22:36:58,91.6000,20,bid,,
48158,2021-01-23 22:36:58,91.6000,40,bid,,
48159,2021-01-23 22:36:58,91.7000,65,bid,,
48160,2021-01-23 22:36:59,91.7000,1,bid,,
48161,2021-01-23 22:36:59,91.6000,5,bid,,
48162,2021-01-23 22:37:00,91.5000,2,bid,,
48163,2021-01-23 22:37:00,91.5000,7,bid,,
48164,2021-01-23 22:37:01,91.2000,80,ask,,
48165,2021-01-23 22:37:01,91.2000,200,bid,,
48166,2021-01-23 22:37:01,91.2000,120,ask,,
48167,2021-01-23 22:37:01,91.2000,1,bid,,
48168,2021-01-23 22:37:01,91.5000,2,ask,,
48169,2021-01-23 22:37:01,91.5000,6,bid,,
48170,2021-01-23 22:37:01,91.5000,2,bid,,
48171,2021-01-23 22:37:01,91.5000,25,bid,,
48172,2021-01-23 22:37:01,92.1000,40,ask,,
48173,2021-01-23 22:37:01,91.8000,176,bid,,
48174,2021-01-23 22:37:02,91.5000,2,ask,,
48175,2021-01-23 22:37:02,91.5000,2,ask,,
48176,2021-01-23 22:37:02,91.5000,2,ask,,
48177,2021-01-23 22:37:02,91.5000,2,ask,,
48178,2021-01-23 22:37:03,91.2000,70,ask,,
48179,2021-01-23 22:37:03,91.2000,40,ask,,
48180,2021-01-23 22:37:04,91.8000,40,ask,,
48181,2021-01-23 22:37:04,91.7000,1,bid,,
48182,2021-01-23 22:37:04,91.7000,40,bid,,
48183,2021-01-23 22:37:04,91.8000,40,ask,,
48184,2021-01-23 22:37:04,91.7000,1,bid,,
48185,2021-01-23 22:37:04,91.7000,40,bid,,
48187,2021-01-23 22:37:04,91.7000,40,bid,,
48188,2021-01-23 22:37:04,91.1000,40,ask,,
48189,2021-01-23 22:37:04,91.7000,1,bid,,
48190,2021-01-23 22:37:04,91.7000,1,bid,,
48191,2021-01-23 22:37:04,91.7000,1,bid,,
48192,2021-01-23 22:37:04,91.7000,1,bid,,
48193,2021-01-23 22:37:04,91.7000,1,bid,,
48194,2021-01-23 22:37:04,91.7000,1,bid,,
48195,2021-01-23 22:37:04,91.7000,1,bid,,
48196,2021-01-23 22:37:04,91.7000,1,bid,,
48197,2021-01-23 22:37:04,91.7000,1,bid,,
48198,2021-01-23 22:37:05,91.7000,1,bid,,
48199,2021-01-23 22:37:05,91.7000,1,bid,,
48200,2021-01-23 22:37:05,91.7000,1,bid,,
48201,2021-01-23 22:37:05,91.7000,1,bid,,
48202,2021-01-23 22:37:05,91.7000,1,bid,,
48203,2021-01-23 22:37:05,91.7000,1,bid,,
48204,2021-01-23 22:37:05,91.7000,1,bid,,
48205,2021-01-23 22:37:05,91.7000,1,bid,,
48206,2021-01-23 22:37:05,91.7000,1,bid,,
48207,2021-01-23 22:37:05,91.7000,1,bid,,
48208,2021-01-23 22:37:05,91.7000,1,bid,,
48209,2021-01-23 22:37:05,91.7000,1,bid,,
48210,2021-01-23 22:37:05,91.7000,1,bid,,
48211,2021-01-23 22:37:05,91.7000,1,bid,,
48212,2021-01-23 22:37:11,91.8000,40,ask,,
48213,2021-01-23 22:37:11,91.8000,20,bid,,
48214,2021-01-23 22:37:11,91.8000,20,ask,,
48215,2021-01-23 22:37:13,91.3000,30,ask,,
48216,2021-01-23 22:37:13,91.7000,1,ask,,
48217,2021-01-23 22:37:14,91.3000,29,ask,,
48218,2021-01-23 22:37:19,91.6000,1,bid,,
48219,2021-01-23 22:37:19,91.6000,20,ask,,
48220,2021-01-23 22:37:19,91.6000,1,bid,,
48221,2021-01-23 22:37:19,91.6000,1,bid,,
48222,2021-01-23 22:37:20,91.6000,1,bid,,
48223,2021-01-23 22:37:20,91.6000,1,bid,,
48224,2021-01-23 22:37:20,91.6000,1,bid,,
48225,2021-01-23 22:37:20,91.6000,1,bid,,
48226,2021-01-23 22:37:20,91.6000,1,bid,,
48227,2021-01-23 22:37:20,91.5000,1,bid,,
48228,2021-01-23 22:37:20,91.5000,2,bid,,
48229,2021-01-23 22:37:21,91.5000,2,bid,,
48230,2021-01-23 22:37:21,91.5000,2,bid,,
48231,2021-01-23 22:37:21,91.5000,2,bid,,
48232,2021-01-23 22:37:21,91.5000,2,bid,,
48233,2021-01-23 22:37:21,91.5000,2,bid,,
48234,2021-01-23 22:37:21,91.5000,3,bid,,
48235,2021-01-23 22:37:21,91.5000,3,bid,,
48236,2021-01-23 22:37:21,91.5000,3,bid,,
48237,2021-01-23 22:37:21,91.5000,3,bid,,
48238,2021-01-23 22:37:21,91.5000,3,bid,,
48239,2021-01-23 22:37:21,91.5000,3,bid,,
48240,2021-01-23 22:37:21,91.5000,3,bid,,
48241,2021-01-23 22:37:21,91.5000,3,bid,,
48242,2021-01-23 22:37:21,91.5000,3,bid,,
48243,2021-01-23 22:37:21,91.5000,3,bid,,
48244,2021-01-23 22:37:21,91.5000,3,bid,,
48245,2021-01-23 22:37:21,91.5000,3,bid,,
48246,2021-01-23 22:37:22,91.5000,3,bid,,
48247,2021-01-23 22:37:22,91.5000,3,bid,,
48248,2021-01-23 22:37:22,91.5000,3,bid,,
48249,2021-01-23 22:37:22,91.5000,2,bid,,
48250,2021-01-23 22:37:22,91.5000,2,bid,,
48251,2021-01-23 22:37:22,91.5000,2,ask,,
48252,2021-01-23 22:37:22,91.5000,2,ask,,
48253,2021-01-23 22:37:22,91.4000,4,bid,,
48254,2021-01-23 22:37:22,91.5000,40,ask,,
48255,2021-01-23 22:37:22,91.4000,4,bid,,
48256,2021-01-23 22:37:22,91.4000,40,bid,,
48257,2021-01-23 22:37:22,91.4000,4,bid,,
48258,2021-01-23 22:37:22,91.4000,4,bid,,
48259,2021-01-23 22:37:22,91.4000,80,bid,,
48260,2021-01-23 22:37:22,91.4000,40,ask,,
48261,2021-01-23 22:37:22,91.4000,40,ask,,
48262,2021-01-23 22:37:22,91.4000,4,bid,,
48263,2021-01-23 22:37:22,91.4000,3,bid,,
48264,2021-01-23 22:37:22,91.4000,3,bid,,
48265,2021-01-23 22:37:22,91.4000,3,bid,,
48266,2021-01-23 22:37:22,91.4000,3,bid,,
48267,2021-01-23 22:37:22,91.4000,3,bid,,
48268,2021-01-23 22:37:22,91.4000,3,bid,,
48269,2021-01-23 22:37:22,91.6000,20,ask,,
48270,2021-01-23 22:37:22,91.4000,2,bid,,
48271,2021-01-23 22:37:23,91.4000,20,bid,,
48272,2021-01-23 22:37:23,90.8000,40,ask,,
48273,2021-01-23 22:37:23,91.4000,1,bid,,
48274,2021-01-23 22:37:23,91.4000,1,bid,,
48275,2021-01-23 22:37:23,91.4000,1,bid,,
48276,2021-01-23 22:37:23,91.4000,1,bid,,
48277,2021-01-23 22:37:23,91.4000,1,bid,,
48278,2021-01-23 22:37:23,91.4000,1,bid,,
48279,2021-01-23 22:37:23,91.4000,1,bid,,
48280,2021-01-23 22:37:23,91.4000,1,bid,,
48281,2021-01-23 22:37:23,91.4000,1,bid,,
48282,2021-01-23 22:37:23,91.4000,1,bid,,
48283,2021-01-23 22:37:23,91.4000,1,bid,,
48284,2021-01-23 22:37:23,91.4000,1,bid,,
48285,2021-01-23 22:37:23,91.4000,1,bid,,
48286,2021-01-23 22:37:23,91.4000,1,bid,,
48287,2021-01-23 22:37:23,91.4000,1,bid,,
48288,2021-01-23 22:37:23,91.3000,1,bid,,
48289,2021-01-23 22:37:23,91.3000,1,bid,,
48290,2021-01-23 22:37:23,91.3000,1,bid,,
48291,2021-01-23 22:37:24,91.3000,1,bid,,
48292,2021-01-23 22:37:24,91.3000,1,bid,,
48293,2021-01-23 22:37:24,91.3000,1,bid,,
48294,2021-01-23 22:37:24,91.3000,1,bid,,
48295,2021-01-23 22:37:24,91.3000,1,bid,,
48296,2021-01-23 22:37:24,91.3000,1,bid,,
48297,2021-01-23 22:37:24,91.3000,1,bid,,
48298,2021-01-23 22:37:24,91.3000,1,bid,,
48299,2021-01-23 22:37:24,91.3000,1,bid,,
48300,2021-01-23 22:37:24,91.3000,1,bid,,
48301,2021-01-23 22:37:24,91.3000,1,bid,,
48302,2021-01-23 22:37:24,91.3000,1,bid,,
48303,2021-01-23 22:37:24,91.3000,1,bid,,
48304,2021-01-23 22:37:24,91.3000,1,bid,,
48305,2021-01-23 22:37:24,91.3000,1,bid,,
48306,2021-01-23 22:37:24,91.3000,1,bid,,
48307,2021-01-23 22:37:24,91.3000,1,bid,,
48308,2021-01-23 22:37:24,91.3000,1,bid,,
48309,2021-01-23 22:37:25,91.3000,1,bid,,
48310,2021-01-23 22:37:25,91.3000,1,bid,,
48311,2021-01-23 22:37:25,91.3000,1,bid,,
48312,2021-01-23 22:37:25,91.3000,1,bid,,
48313,2021-01-23 22:37:25,91.3000,1,bid,,
48314,2021-01-23 22:37:25,91.3000,1,bid,,
48315,2021-01-23 22:37:25,91.2000,40,ask,,
48316,2021-01-23 22:37:25,91.1000,1,bid,,
48317,2021-01-23 22:37:25,91.1000,40,bid,,
48318,2021-01-23 22:37:25,91.1000,1,bid,,
48319,2021-01-23 22:37:25,91.1000,1,bid,,
48320,2021-01-23 22:37:25,91.1000,1,bid,,
48321,2021-01-23 22:37:25,91.1000,1,bid,,
48322,2021-01-23 22:37:25,91.1000,1,bid,,
48323,2021-01-23 22:37:25,91.1000,1,bid,,
48324,2021-01-23 22:37:25,91.1000,1,bid,,
48325,2021-01-23 22:37:25,91.1000,1,bid,,
48326,2021-01-23 22:37:25,91.1000,1,bid,,
48327,2021-01-23 22:37:25,91.1000,1,bid,,
48328,2021-01-23 22:37:26,91.1000,1,bid,,
48329,2021-01-23 22:37:26,91.1000,1,bid,,
48330,2021-01-23 22:37:26,91.1000,1,bid,,
48331,2021-01-23 22:37:26,91.1000,1,bid,,
48332,2021-01-23 22:37:26,91.1000,1,bid,,
48333,2021-01-23 22:37:26,91.1000,1,bid,,
48334,2021-01-23 22:37:26,91.1000,1,bid,,
48335,2021-01-23 22:37:26,91.1000,1,bid,,
48336,2021-01-23 22:37:26,91.1000,1,bid,,
48337,2021-01-23 22:37:26,91.1000,1,bid,,
48338,2021-01-23 22:37:26,91.1000,1,bid,,
48339,2021-01-23 22:37:26,91.1000,1,bid,,
48340,2021-01-23 22:37:26,91.1000,1,bid,,
48341,2021-01-23 22:37:26,91.1000,1,bid,,
48342,2021-01-23 22:37:26,91.1000,1,bid,,
48343,2021-01-23 22:37:26,91.1000,40,ask,,
48344,2021-01-23 22:37:26,91.1000,20,ask,,
48345,2021-01-23 22:37:26,90.8000,1,bid,,
48346,2021-01-23 22:37:26,91.1000,20,ask,,
48347,2021-01-23 22:37:26,90.8000,60,bid,,
48348,2021-01-23 22:37:26,90.8000,20,bid,,
48349,2021-01-23 22:37:26,90.8000,1,bid,,
48350,2021-01-23 22:37:26,91.1000,40,ask,,
48351,2021-01-23 22:37:27,90.8000,2,bid,,
48352,2021-01-23 22:37:27,90.8000,40,bid,,
48353,2021-01-23 22:37:27,91.2000,20,ask,,
48354,2021-01-23 22:37:27,90.8000,2,bid,,
48355,2021-01-23 22:37:27,90.8000,2,bid,,
48356,2021-01-23 22:37:27,90.8000,20,bid,,
48357,2021-01-23 22:37:27,90.8000,2,bid,,
48358,2021-01-23 22:37:27,90.8000,13,bid,,
48359,2021-01-23 22:37:27,90.8000,27,bid,,
48360,2021-01-23 22:37:27,91.0000,10,ask,,
48361,2021-01-23 22:37:27,91.0000,3,ask,,
48362,2021-01-23 22:37:27,90.8000,3,bid,,
48363,2021-01-23 22:37:28,90.8000,2,bid,,
48364,2021-01-23 22:37:28,90.8000,40,bid,,
48365,2021-01-23 22:37:28,91.2000,161,ask,,
48366,2021-01-23 22:37:28,90.1000,40,ask,,
48367,2021-01-23 22:37:29,90.7000,2,bid,,
48368,2021-01-23 22:37:29,91.0000,8,bid,,
48369,2021-01-23 22:37:29,90.7000,8,bid,,
48370,2021-01-23 22:37:30,90.7000,2,bid,,
48371,2021-01-23 22:37:30,91.3000,5,bid,,
48372,2021-01-23 22:37:30,90.7000,5,bid,,
48373,2021-01-23 22:37:31,90.9000,20,ask,,
48374,2021-01-23 22:37:31,90.7000,20,bid,,
48375,2021-01-23 22:37:31,90.7000,2,bid,,
48376,2021-01-23 22:37:31,90.8000,40,ask,,
48377,2021-01-23 22:37:31,91.3000,5,bid,,
48378,2021-01-23 22:37:31,90.7000,40,bid,,
48379,2021-01-23 22:37:32,90.7000,2,bid,,
48380,2021-01-23 22:37:32,91.3000,5,bid,,
48381,2021-01-23 22:37:33,90.5000,3,bid,,
48382,2021-01-23 22:37:33,91.2000,6,bid,,
48383,2021-01-23 22:37:33,90.5000,6,bid,,
48384,2021-01-23 22:37:34,90.6000,3,bid,,
48385,2021-01-23 22:37:34,91.2000,6,bid,,
48386,2021-01-23 22:37:35,90.6000,6,bid,,
48387,2021-01-23 22:37:35,90.6000,20,bid,,
48388,2021-01-23 22:37:35,91.0000,20,ask,,
48389,2021-01-23 22:37:35,90.6000,3,bid,,
48390,2021-01-23 22:37:35,91.2000,6,bid,,
48391,2021-01-23 22:37:35,90.4000,40,bid,,
48392,2021-01-23 22:37:35,90.6000,40,ask,,
48393,2021-01-23 22:37:36,90.4000,4,bid,,
48394,2021-01-23 22:37:36,91.1000,7,bid,,
48395,2021-01-23 22:37:37,90.4000,7,bid,,
48396,2021-01-23 22:37:37,90.4000,4,bid,,
48397,2021-01-23 22:37:37,90.9000,2,bid,,
48398,2021-01-23 22:37:38,90.4000,4,ask,,
48399,2021-01-23 22:37:38,90.9000,2,bid,,
48400,2021-01-23 22:37:39,90.3000,20,bid,,
48401,2021-01-23 22:37:39,90.7000,20,ask,,
48402,2021-01-23 22:37:39,90.3000,5,bid,,
48403,2021-01-23 22:37:39,90.9000,8,bid,,
48404,2021-01-23 22:37:40,90.3000,40,bid,,
48405,2021-01-23 22:37:40,90.4000,40,ask,,
48406,2021-01-23 22:37:40,90.3000,8,bid,,
48407,2021-01-23 22:37:40,90.4000,5,bid,,
48408,2021-01-23 22:37:40,90.8000,8,bid,,
48409,2021-01-23 22:37:41,90.4000,8,bid,,
48410,2021-01-23 22:37:42,90.4000,5,bid,,
48411,2021-01-23 22:37:42,90.8000,8,bid,,
48412,2021-01-23 22:37:42,90.4000,8,bid,,
48413,2021-01-23 22:37:43,90.4000,5,bid,,
48414,2021-01-23 22:37:43,90.9000,2,bid,,
48415,2021-01-23 22:37:43,90.4000,20,ask,,
48416,2021-01-23 22:37:43,90.3000,20,bid,,
48417,2021-01-23 22:37:44,90.3000,6,bid,,
48418,2021-01-23 22:37:44,90.7000,7,bid,,
48419,2021-01-23 22:37:45,90.5000,5,bid,,
48420,2021-01-23 22:37:45,90.7000,7,bid,,
48421,2021-01-23 22:37:46,90.5000,5,bid,,
48422,2021-01-23 22:37:46,90.6000,8,bid,,
48423,2021-01-23 22:37:46,90.5000,8,bid,,
48424,2021-01-23 22:37:47,90.5000,4,bid,,
48425,2021-01-23 22:37:47,90.7000,7,bid,,
48426,2021-01-23 22:37:48,90.5000,4,bid,,
48427,2021-01-23 22:37:48,90.6000,8,bid,,
48428,2021-01-23 22:37:49,90.6000,8,bid,,
48429,2021-01-23 22:37:50,90.6000,4,bid,,
48430,2021-01-23 22:37:50,90.6000,4,bid,,
48431,2021-01-23 22:37:51,90.8000,3,bid,,
48432,2021-01-23 22:37:52,91.2000,2,bid,,
48433,2021-01-23 22:37:52,90.7000,7,bid,,
48434,2021-01-23 22:37:53,91.2000,2,bid,,
48435,2021-01-23 22:37:53,90.7000,7,bid,,
48436,2021-01-23 22:37:54,91.1000,2,bid,,
48437,2021-01-23 22:37:54,90.7000,7,bid,,
48438,2021-01-23 22:37:55,91.2000,2,bid,,
48439,2021-01-23 22:37:55,90.7000,7,bid,,
48440,2021-01-23 22:37:56,91.2000,2,bid,,
48441,2021-01-23 22:37:56,90.8000,6,bid,,
48442,2021-01-23 22:37:57,91.2000,2,bid,,
48443,2021-01-23 22:37:57,90.8000,6,bid,,
48444,2021-01-23 22:37:58,91.1000,2,bid,,
48445,2021-01-23 22:37:58,90.8000,6,bid,,
48446,2021-01-23 22:37:59,90.8000,2,bid,,
48447,2021-01-23 22:37:59,91.1000,2,ask,,
48448,2021-01-23 22:37:59,90.5000,2,ask,,
48449,2021-01-23 22:37:59,90.8000,6,bid,,
48450,2021-01-23 22:38:00,91.0000,2,bid,,
48451,2021-01-23 22:38:00,90.9000,5,bid,,
48452,2021-01-23 22:38:01,90.8000,3,bid,,
48453,2021-01-23 22:38:02,90.9000,5,bid,,
48454,2021-01-23 22:38:03,90.7000,4,bid,,
48455,2021-01-23 22:38:03,90.9000,5,bid,,
48456,2021-01-23 22:38:03,90.7000,10,ask,,
48457,2021-01-23 22:38:04,90.7000,4,bid,,
48458,2021-01-23 22:38:05,90.8000,3,bid,,
48459,2021-01-23 22:38:05,90.9000,5,bid,,
48460,2021-01-23 22:38:05,90.8000,5,bid,,
48461,2021-01-23 22:38:06,91.0000,3,bid,,
48462,2021-01-23 22:38:06,91.0000,4,bid,,
48463,2021-01-23 22:38:07,91.0000,3,bid,,
48464,2021-01-23 22:38:07,91.0000,4,bid,,
48465,2021-01-23 22:38:08,91.0000,3,bid,,
48466,2021-01-23 22:38:08,90.9000,5,bid,,
48467,2021-01-23 22:38:09,91.1000,2,bid,,
48468,2021-01-23 22:38:09,90.9000,5,bid,,
48469,2021-01-23 22:38:10,91.2000,2,bid,,
48470,2021-01-23 22:38:10,90.9000,5,bid,,
48471,2021-01-23 22:38:11,91.2000,2,bid,,
48472,2021-01-23 22:38:11,90.9000,4,bid,,
48473,2021-01-23 22:38:11,90.8000,40,ask,,
48474,2021-01-23 22:38:11,90.8000,20,ask,,
48475,2021-01-23 22:38:11,91.2000,60,bid,,
48476,2021-01-23 22:38:12,91.2000,1,bid,,
48477,2021-01-23 22:38:12,90.8000,5,bid,,
48478,2021-01-23 22:38:13,91.1000,2,bid,,
48479,2021-01-23 22:38:13,90.8000,5,bid,,
48480,2021-01-23 22:38:14,91.1000,2,bid,,
48481,2021-01-23 22:38:14,90.8000,5,bid,,
48482,2021-01-23 22:38:14,90.8000,25,bid,,
48483,2021-01-23 22:38:14,90.8000,25,ask,,
48484,2021-01-23 22:38:14,90.8000,175,bid,,
48485,2021-01-23 22:38:14,90.8000,175,ask,,
48486,2021-01-23 22:38:15,91.5000,175,bid,,
48487,2021-01-23 22:38:15,91.5000,1,bid,,
48488,2021-01-23 22:38:15,91.1000,1,bid,,
48489,2021-01-23 22:38:16,91.1000,39,bid,,
48490,2021-01-23 22:38:16,91.1000,39,ask,,
48491,2021-01-23 22:38:16,91.3000,1,bid,,
48492,2021-01-23 22:38:18,91.5000,1,bid,,
48493,2021-01-23 22:38:18,91.3000,1,bid,,
48494,2021-01-23 22:38:19,91.5000,1,bid,,
48495,2021-01-23 22:38:19,91.3000,1,bid,,
48496,2021-01-23 22:38:20,91.5000,1,bid,,
48497,2021-01-23 22:38:21,91.4000,1,bid,,
48498,2021-01-23 22:38:21,91.9000,1,bid,,
48499,2021-01-23 22:38:22,91.5000,1,bid,,
48500,2021-01-23 22:38:23,91.5000,1,bid,,
48501,2021-01-23 22:38:24,91.5000,1,bid,,
48502,2021-01-23 22:38:25,91.4000,1,bid,,
48503,2021-01-23 22:38:26,91.4000,1,bid,,
48504,2021-01-23 22:38:27,91.4000,1,bid,,
48505,2021-01-23 22:38:28,91.4000,1,bid,,
48506,2021-01-23 22:38:28,91.3000,40,ask,,
48507,2021-01-23 22:38:29,91.5000,1,bid,,
48508,2021-01-23 22:38:30,91.6000,1,bid,,
48509,2021-01-23 22:38:30,91.5000,1,bid,,
48510,2021-01-23 22:38:31,91.6000,1,bid,,
48511,2021-01-23 22:38:31,91.5000,1,bid,,
48512,2021-01-23 22:38:32,91.6000,1,bid,,
48513,2021-01-23 22:38:32,91.5000,1,bid,,
48514,2021-01-23 22:38:33,91.6000,1,bid,,
48515,2021-01-23 22:38:33,91.5000,1,bid,,
48516,2021-01-23 22:38:34,91.5000,1,bid,,
48517,2021-01-23 22:38:35,91.5000,1,bid,,
48518,2021-01-23 22:38:36,91.5000,1,bid,,
48519,2021-01-23 22:38:37,91.5000,1,bid,,
48520,2021-01-23 22:38:38,91.5000,1,bid,,
48521,2021-01-23 22:38:39,91.5000,1,bid,,
48522,2021-01-23 22:38:40,91.5000,32,bid,,
48523,2021-01-23 22:38:40,91.7000,32,ask,,
48524,2021-01-23 22:38:40,91.6000,20,bid,,
48525,2021-01-23 22:38:40,91.7000,20,ask,,
48526,2021-01-23 22:38:40,91.6000,40,bid,,
48527,2021-01-23 22:38:40,91.7000,40,ask,,
48528,2021-01-23 22:38:40,91.7000,40,ask,,
48529,2021-01-23 22:38:40,92.3000,40,bid,,
48530,2021-01-23 22:38:40,91.7000,20,ask,,
48531,2021-01-23 22:38:40,91.7000,7,ask,,
48532,2021-01-23 22:38:41,91.7000,20,ask,,
48533,2021-01-23 22:38:41,91.7000,200,bid,,
48534,2021-01-23 22:38:41,91.7000,200,ask,,
48535,2021-01-23 22:38:41,91.7000,40,bid,,
48536,2021-01-23 22:38:43,91.7000,16,bid,,
48537,2021-01-23 22:38:43,91.7000,11,bid,,
48538,2021-01-23 22:38:43,91.7000,27,ask,,
48539,2021-01-23 22:38:43,91.7000,7,ask,,
48540,2021-01-23 22:38:43,91.7000,56,ask,,
48541,2021-01-23 22:38:43,91.7000,29,bid,,
48542,2021-01-23 22:38:44,91.7000,7,ask,,
48543,2021-01-23 22:38:45,91.7000,7,ask,,
48544,2021-01-23 22:38:46,91.8000,20,bid,,
48545,2021-01-23 22:38:46,91.8000,40,bid,,
48546,2021-01-23 22:38:46,91.9000,60,ask,,
